"","year","NAME","month_min","day_min","hour_min","DIST2LAND_min","LANDFALL_min","USA_WIND_min","USA_PRES_min","USA_SSHS_min","STORM_SPEE_min","STORM_DIR_min","depth_min","avg_Global_ocean_SST_anom_min","North_Atlantic_SST_anom_min","GISTEMP_min","CO2_avg_annual_min","nao_min","AMO_min","month_mean","day_mean","hour_mean","DIST2LAND_mean","LANDFALL_mean","USA_WIND_mean","USA_PRES_mean","USA_SSHS_mean","STORM_SPEE_mean","STORM_DIR_mean","depth_mean","avg_Global_ocean_SST_anom_mean","North_Atlantic_SST_anom_mean","GISTEMP_mean","CO2_avg_annual_mean","nao_mean","AMO_mean","month_max","day_max","hour_max","DIST2LAND_max","LANDFALL_max","USA_WIND_max","USA_PRES_max","USA_SSHS_max","STORM_SPEE_max","STORM_DIR_max","depth_max","avg_Global_ocean_SST_anom_max","North_Atlantic_SST_anom_max","GISTEMP_max","CO2_avg_annual_max","nao_max","AMO_max"
"260",1998,"IVAN",9,19,0,532,539,25,975,-4,7,1,-5917,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402,9,22.943661971831,10.3521126760563,1647.67605633803,1634.52857142857,51,994.985915492958,-0.112676056338028,14.7464788732394,226.43661971831,-4532.15492957746,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402,9,27,21,2229,2200,80,1010,1,30,359,-1230,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402
"261",1998,"JEANNE",9,1,0,0,0,25,969,-4,7,9,-6244,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.372,9.27102803738318,19.3084112149533,10.4579439252336,1397.59813084112,1387.21698113208,58.4953271028037,989.878504672897,-0.476635514018692,12.6728971962617,175.242990654206,-3815.07476635514,0.0304556666666667,-0.00557766666666667,0.455420560747664,366.7,-1.53654205607477,0.393869158878505,10,30,21,2489,2487,90,1008,2,19,355,676,0.0304556666666667,-0.00557766666666667,0.47,366.7,-0.29,0.402
"262",1998,"KARL",9,23,0,205,211,25,970,-4,9,34,-5630,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402,9,26.1764705882353,10.7647058823529,1315,1299.04,53.8039215686275,990.274509803922,-0.627450980392157,20.5686274509804,77.7843137254902,-4492.23529411765,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402,9,29,21,1816,1805,90,1004,2,41,125,-147,0.0304556666666667,-0.00557766666666667,0.45,366.7,-2,0.402
"263",1998,"LISA",10,5,0,998,991,30,995,-4,6,5,-5311,0.0304556666666667,-0.00557766666666667,0.47,366.7,-0.29,0.372,10,7.07317073170732,10.2439024390244,1614.24390243902,1589.7,50.0243902439024,1001.90243902439,-0.0731707317073171,22.8536585365854,142.439024390244,-3937.07317073171,0.0304556666666667,-0.00557766666666667,0.47,366.7,-0.29,0.372,10,10,21,2443,2420,65,1008,1,74,359,-2533,0.0304556666666667,-0.00557766666666667,0.47,366.7,-0.29,0.372
"264",1998,"MITCH",10,1,0,0,0,20,905,-4,0,0,-5384,0.0304556666666667,-0.00557766666666667,0.47,366.7,-0.29,0.307,10.4701986754967,16.364238410596,10.4304635761589,244.662251655629,227.253333333333,63.6622516556291,978.291390728477,-0.298013245033113,14.3708609271523,171.920529801325,-1461.70860927152,0.0304556666666667,-0.00557766666666667,0.484105960264901,366.7,-0.285298013245033,0.341437086092715,11,31,21,1497,1402,155,1005,5,45,357,2690,0.0304556666666667,-0.00557766666666667,0.5,366.7,-0.28,0.372
"265",1998,"NICOLE",11,1,0,972,982,25,979,-4,8,0,-5725,0.0304556666666667,-0.00557766666666667,0.5,366.7,-0.28,0.269,11.1884057971014,22.1739130434783,10.1739130434783,1824.01449275362,1813.41176470588,49.463768115942,996.420289855072,-0.405797101449275,14.0144927536232,200.840579710145,-4303.98550724638,0.0304556666666667,-0.00557766666666667,0.511304347826087,366.7,-0.0633333333333334,0.299840579710145,12,30,21,2515,2484,75,1010,1,40,356,-2385,0.0304556666666667,-0.00557766666666667,0.56,366.7,0.87,0.307
"266",1999,"ARLENE",6,11,0,955,955,25,1006,-1,1,0,-6318,-0.0288873333333333,-0.017599,0.37,368.38,1.12,0.17,6,14.4313725490196,10.6470588235294,1314.09803921569,1309.74,39.1764705882353,1009.78431372549,-0.313725490196078,5.07843137254902,231.725490196078,-5308.29411764706,-0.0288873333333333,-0.017599,0.37,368.38,1.12,0.17,6,18,21,1427,1424,50,1015,0,12,352,-2478,-0.0288873333333333,-0.017599,0.37,368.38,1.12,0.17
"267",1999,"BRET",8,18,0,0,0,20,944,-1,0,0,-3658,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,21.4313725490196,10.6470588235294,119.941176470588,115.56,60.1764705882353,985.686274509804,0.627450980392157,5.49019607843137,255.333333333333,-1363.03921568627,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,25,21,296,286,125,1010,4,9,355,1570,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297
"268",1999,"CINDY",8,19,0,202,202,30,942,-1,4,1,-6167,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,24.8217821782178,10.2772277227723,1390.81188118812,1381.36,65.6633663366337,984.445544554455,0.801980198019802,11.5247524752475,237.762376237624,-5091.9801980198,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,31,21,2055,2031,120,1003,4,30,346,-2923,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297
"269",1999,"DENNIS",8,1,0,0,0,20,962,-4,1,0,-5578,-0.0288873333333333,-0.017599,0.34,368.38,0.36,0.175,8.4921875,16.171875,10.3828125,174.1953125,167.582677165354,52.9375,989.7890625,0.0625,6.8828125,216.1015625,-2715.1640625,-0.0288873333333333,-0.017599,0.384296875,368.38,0.375234375,0.236953125,9,31,21,366,353,90,1009,2,26,349,632,-0.0288873333333333,-0.017599,0.43,368.38,0.39,0.297
"270",1999,"EMILY",8,24,0,628,628,30,1004,-1,1,0,-5936,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,25.9428571428571,10.3714285714286,781.942857142857,769.529411764706,37.9142857142857,1007.34285714286,-0.114285714285714,8.17142857142857,212.571428571429,-5211.2,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297,8,28,21,1102,1063,45,1011,0,14,358,-4678,-0.0288873333333333,-0.017599,0.34,368.38,0.39,0.297
"271",1999,"FLOYD",9,7,0,0,0,25,921,-4,9,3,-5887,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,13.21875,10.40625,438.4375,422.347368421053,73.9375,969.03125,0.645833333333333,14.6666666666667,213.9375,-3084.51041666667,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,19,21,1302,1283,135,1008,4,32,352,399,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175
"272",1999,"GERT",9,11,0,86,63,30,930,-4,7,5,-6177,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,17.0618556701031,10.5154639175258,1187.89690721649,1175.09375,89.1855670103093,960.752577319588,2.03092783505155,13.2577319587629,242.927835051546,-4860.83505154639,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,23,21,2031,1981,130,1006,4,28,357,-69,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175
"273",1999,"HARVEY",9,19,0,0,0,30,994,-1,4,0,-3406,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,20.1739130434783,10.8260869565217,248.391304347826,234.681818181818,41.9565217391304,999.304347826087,-0.217391304347826,9.8695652173913,97.2608695652174,-1850.5652173913,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175,9,22,21,413,411,50,1005,0,34,358,8,-0.0288873333333333,-0.017599,0.43,368.38,0.36,0.175
"274",1999,"IRENE",10,12,0,0,0,20,958,-4,3,0,-5501,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007,10,15.6779661016949,10.728813559322,150.949152542373,128.672413793103,61.8813559322034,985.474576271186,-0.0508474576271186,17.6271186440678,99.2033898305085,-1583.05084745763,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007,10,19,21,631,477,95,1006,2,77,357,34,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007
"275",1999,"JOSE",10,17,0,61,61,25,979,-4,6,18,-7686,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007,10,21.1904761904762,10.4285714285714,581.142857142857,556.274193548387,55.9047619047619,993.15873015873,0.142857142857143,13.7142857142857,191.619047619048,-4561.33333333333,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007,10,25,21,1465,1354,85,1006,2,38,355,-26,-0.0288873333333333,-0.017599,0.43,368.38,0.2,0.007
"276",1999,"KATRINA",10,1,0,0,0,20,999,-1,5,0,-3702,-0.0288873333333333,-0.017599,0.42,368.38,0.2,-0.059,10.1612903225806,25.1935483870968,10.3548387096774,56.8709677419355,47.4,26.8709677419355,1004,-0.903225806451613,9.12903225806452,294.354838709677,-624.096774193548,-0.0288873333333333,-0.017599,0.428387096774194,368.38,0.27258064516129,-0.00364516129032258,11,31,21,250,250,35,1011,0,19,356,819,-0.0288873333333333,-0.017599,0.43,368.38,0.65,0.007
"277",1999,"LENNY",11,13,0,123,115,20,933,-1,1,26,-5841,-0.0288873333333333,-0.017599,0.42,368.38,0.65,-0.059,11,18.0649350649351,10.4415584415584,461.87012987013,446.092105263158,64.6363636363636,982.727272727273,0.831168831168831,8.02597402597403,88.5194805194805,-3001.88311688312,-0.0288873333333333,-0.017599,0.42,368.38,0.65,-0.059,11,23,21,1241,1203,135,1006,4,16,142,5,-0.0288873333333333,-0.017599,0.42,368.38,0.65,-0.059
"278",2000,"ALBERTO",8,3,0,4,0,25,950,-4,2,0,-6120,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,14.0635838150289,10.4739884393064,1256.6936416185,1240.83720930233,63.1329479768786,986.21387283237,0.364161849710983,14.1791907514451,177.965317919075,-4481.50289017341,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,25,21,2020,1989,110,1007,3,39,358,-22,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093
"279",2000,"BERYL",8,13,0,0,0,25,1007,-1,2,284,-3772,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,14.2941176470588,10.9411764705882,171.176470588235,159.6875,36.4705882352941,1008.64705882353,-0.411764705882353,7.88235294117647,296.352941176471,-1866.88235294118,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,15,21,380,379,45,1012,0,12,312,452,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093
"280",2000,"CHRIS",8,17,0,548,548,20,1008,-1,7,290,-6530,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,18.0555555555556,11,851.722222222222,841,26.9444444444444,1010.11111111111,-0.944444444444444,11.5555555555556,297.722222222222,-5553.55555555556,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,19,21,996,977,35,1013,0,14,311,-5065,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093
"281",2000,"DEBBY",8,19,0,11,0,30,991,-1,9,260,-7518,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,21.7,10.35,521.125,501.384615384615,53.85,1003.15,0.3,17.05,284.55,-3947.35,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093,8,24,21,1146,1137,75,1011,1,23,311,165,-0.0296756666666667,-0.0326846666666667,0.43,369.55,-0.29,0.093
"282",2000,"ERNESTO",9,1,0,817,817,25,1008,-1,13,274,-5725,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,2.15789473684211,11.2105263157895,1170.94736842105,1157.66666666667,32.6842105263158,1008.31578947368,-0.421052631578947,15,293,-4631.73684210526,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,3,21,1346,1295,35,1009,0,18,299,-3097,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091
"283",2000,"FLORENCE",9,10,0,123,133,30,985,-2,1,23,-5444,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,13.8070175438596,10.6315789473684,655.350877192982,646.071428571429,53.9298245614035,993.842105263158,0.12280701754386,10.5438596491228,152.824561403509,-4818.8947368421,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,17,21,977,962,70,1007,1,34,330,-89,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091
"284",2000,"GORDON",9,14,0,0,0,20,981,-4,3,11,-3407,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,17.4363636363636,10.5272727272727,73.8181818181818,64.7037037037037,37.3090909090909,1000.50909090909,-1.63636363636364,12.6727272727273,80.7272727272727,-434.018181818182,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,21,21,318,313,70,1011,1,23,352,149,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091
"285",2000,"HELENE",9,15,0,0,0,25,986,-3,7,0,-5964,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,20.1807228915663,10.6626506024096,269.771084337349,245.426829268293,34.710843373494,1006.31325301205,-1.24096385542169,18.3614457831325,209.566265060241,-2772.50602409639,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091,9,25,21,1035,1029,60,1012,0,55,356,199,-0.0296756666666667,-0.0326846666666667,0.42,369.55,-0.21,0.091
"286",2000,"ISAAC",9,1,0,13,0,30,943,-4,8,1,-6283,-0.0296756666666667,-0.0326846666666667,0.3,369.55,-0.21,-0.05,9.2621359223301,19.5728155339806,10.5145631067961,1353.72815533981,1333.8137254902,74.8252427184466,976.019417475728,0.427184466019417,17.5242718446602,203.932038834951,-4582.47572815534,-0.0296756666666667,-0.0326846666666667,0.388543689320388,369.55,0.0862135922330097,0.0540388349514563,10,30,21,2022,2020,120,1008,4,43,350,-59,-0.0296756666666667,-0.0326846666666667,0.42,369.55,0.92,0.091
"287",2000,"JOYCE",9,1,0,68,64,25,975,-1,11,249,-6115,-0.0296756666666667,-0.0326846666666667,0.3,369.55,-0.21,-0.05,9.2,22.4363636363636,10.5272727272727,978.381818181818,962,50.4727272727273,994.618181818182,0.127272727272727,13.1090909090909,271.163636363636,-4137.29090909091,-0.0296756666666667,-0.0326846666666667,0.396,369.55,0.016,0.0628,10,30,21,1767,1742,80,1009,1,17,290,-120,-0.0296756666666667,-0.0326846666666667,0.42,369.55,0.92,0.091
"288",2000,"KEITH",9,1,0,0,0,20,940,-1,1,0,-4939,-0.0296756666666667,-0.0326846666666667,0.3,369.55,-0.21,-0.05,9.71428571428571,10.7619047619048,10.4285714285714,77.5873015873016,71.1774193548387,57.4761904761905,985.285714285714,0.476190476190476,6.33333333333333,279.793650793651,-1263.14285714286,-0.0296756666666667,-0.0326846666666667,0.334285714285714,369.55,0.597142857142857,-0.00971428571428572,10,30,21,231,207,120,1007,4,13,333,1840,-0.0296756666666667,-0.0326846666666667,0.42,369.55,0.92,0.091
"289",2000,"LESLIE",10,4,0,0,0,30,973,-4,6,25,-5440,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,7.17647058823529,10.7647058823529,432.313725490196,408.34,38.4705882352941,1003.56862745098,-2.27450980392157,23.8235294117647,63.3333333333333,-2879.07843137255,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,10,21,939,905,60,1012,0,43,106,196,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05
"290",2000,"MICHAEL",10,15,0,0,0,30,965,-4,1,0,-5474,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,17.7272727272727,10.5681818181818,563.522727272727,548.139534883721,56.75,987.454545454545,-0.840909090909091,14.3181818181818,78.4090909090909,-4196.25,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,20,21,785,758,85,1007,2,49,276,260,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05
"291",2000,"NADINE",10,19,0,983,988,25,999,-4,10,19,-6256,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,20.56,10.56,1340.36,1329.95833333333,38.68,1003.28,-1.12,14.52,39.52,-5477.84,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05,10,22,21,1589,1586,50,1009,0,27,58,-3271,-0.0296756666666667,-0.0326846666666667,0.3,369.55,0.92,-0.05
"292",2001,"ALLISON",6,5,0,0,0,15,1000,-4,1,0,-886,-0.00169633333333333,0.034816,0.55,371.14,-0.2,0.188,6,11.8090909090909,10.6909090909091,25.2909090909091,19.3394495412844,25.6272727272727,1005.9,-1.78181818181818,7.71818181818182,84.4181818181818,14.1363636363636,-0.00169633333333333,0.034816,0.55,371.14,-0.2,0.188,6,19,21,215,154,50,1012,0,28,354,156,-0.00169633333333333,0.034816,0.55,371.14,-0.2,0.188
"293",2001,"BARRY",8,2,0,0,0,10,990,-3,1,0,-3298,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,4.93617021276596,10.531914893617,164.425531914894,158.978260869565,32.0212765957447,1006.04255319149,-0.872340425531915,6.87234042553191,214.212765957447,-1434.55319148936,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,8,21,357,343,60,1018,0,13,357,189,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167
"294",2001,"CHANTAL",8,14,0,0,0,25,997,-3,5,242,-5678,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,18.1904761904762,10.4285714285714,439.698412698413,414.403225806452,40.8095238095238,1006.5873015873,-0.698412698412698,17.5555555555556,276.126984126984,-2771.71428571429,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,22,21,1786,1741,60,1012,0,34,291,283,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167
"295",2001,"DEAN",8,22,0,57,45,25,994,-4,0,0,-8289,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,25.5614035087719,10.5263157894737,553.105263157895,531.5,37.7719298245614,1005.26315789474,-1.80701754385965,16.5964912280702,105.894736842105,-4483.57894736842,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167,8,29,21,907,842,60,1013,0,33,353,-61,-0.00169633333333333,0.034816,0.49,371.14,-0.07,0.167
"296",2001,"ERIN",9,1,0,0,0,15,968,-4,4,5,-6296,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,8.9349593495935,10.5609756097561,897.918699186992,878.918032786885,56.5447154471545,990.80487804878,-0.211382113821138,13.1869918699187,198.105691056911,-4505.49593495935,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,17,21,1829,1822,105,1015,3,33,356,366,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276
"297",2001,"FELIX",9,7,0,1178,1178,25,962,-3,1,5,-6094,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,12.9340659340659,10.5824175824176,1720.96703296703,1708.31111111111,54.1978021978022,991.076923076923,0.032967032967033,10.5494505494505,181.10989010989,-4018.47252747253,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,19,21,2114,2110,100,1009,3,20,358,-2753,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276
"298",2001,"GABRIELLE",9,11,0,0,0,25,975,-4,1,24,-5415,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,16.3086419753086,10.5925925925926,409.481481481481,389.925,50.3827160493827,991.851851851852,-1.11111111111111,13.7037037037037,79.5185185185185,-2686.02469135802,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,21,21,794,791,70,1010,1,34,270,41,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276
"299",2001,"HUMBERTO",9,21,0,471,463,25,970,-1,8,5,-5866,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,24.1730769230769,10.5576923076923,758.019230769231,741.588235294118,60.8653846153846,992.5,0.557692307692308,12.1538461538462,142.096153846154,-4974.38461538462,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276,9,27,21,1073,1056,90,1012,2,28,357,-2696,-0.00169633333333333,0.034816,0.56,371.14,-0.65,0.276
"300",2001,"IRIS",10,4,0,0,0,25,948,-1,12,253,-5343,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,6.5609756097561,10.5365853658537,188.90243902439,172.375,65,990.243902439024,0.780487804878049,16.7560975609756,277.439024390244,-2417.39024390244,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,9,21,421,384,125,1011,4,22,299,1488,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241
"301",2001,"JERRY",10,6,0,259,252,25,1004,-1,9,277,-4990,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,7.15789473684211,11.2105263157895,435.578947368421,415.166666666667,37.5263157894737,1006.63157894737,-0.315789473684211,17.5263157894737,285.368421052632,-3432.57894736842,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,8,21,641,624,45,1008,0,20,311,-753,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241
"302",2001,"KAREN",10,11,0,0,0,30,982,-4,6,0,-5402,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,13.0263157894737,10.7368421052632,708.684210526316,688.216216216216,54.2368421052632,991.605263157895,-1.15789473684211,13.2894736842105,176.710526315789,-4204.97368421053,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,15,21,1315,1311,70,1009,1,47,352,80,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241
"303",2001,"LORENZO",10,27,0,1316,1320,30,1007,-1,3,7,-5290,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,28.96875,10.78125,2016.25,2002.93548387097,31.9375,1008.4375,-0.625,13.09375,240.65625,-4210.78125,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241,10,31,21,2398,2392,35,1010,0,30,357,-2410,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.241
"304",2001,"MICHELLE",10,1,0,0,0,30,933,-4,1,0,-5516,-0.00169633333333333,0.034816,0.52,371.14,-0.24,0.146,10.7230769230769,10.8923076923077,10.6153846153846,178.292307692308,156.765625,67.6153846153846,978.830769230769,0.415384615384615,8.72307692307692,125.615384615385,-2037.95384615385,-0.00169633333333333,0.034816,0.650153846153846,371.14,0.389076923076923,0.172307692307692,11,31,21,1062,897,120,1006,4,33,352,42,-0.00169633333333333,0.034816,0.7,371.14,0.63,0.241
"305",2001,"NOEL",11,4,0,434,439,45,986,-4,1,0,-5437,-0.00169633333333333,0.034816,0.7,371.14,0.63,0.146,11,4.95652173913043,10.0434782608696,1019.17391304348,1002.04545454545,53.8695652173913,991.086956521739,-1.43478260869565,10.304347826087,84.7826086956522,-4301.73913043478,-0.00169633333333333,0.034816,0.7,371.14,0.63,0.146,11,6,21,1432,1421,65,1000,1,21,355,-2244,-0.00169633333333333,0.034816,0.7,371.14,0.63,0.146
"306",2001,"OLGA",11,1,0,394,394,25,973,-4,2,0,-6089,-0.00169633333333333,0.034816,0.55,371.14,-0.83,0.146,11.3333333333333,18.5591397849462,10.5806451612903,1213.43010752688,1196.97826086957,48.2258064516129,992.634408602151,-0.344086021505376,8.20430107526882,207.505376344086,-5430.36559139785,-0.00169633333333333,0.034816,0.65,371.14,0.143333333333333,0.165,12,30,21,1947,1946,80,1006,1,19,354,-4293,-0.00169633333333333,0.034816,0.7,371.14,0.63,0.203
"307",2002,"ARTHUR",7,14,0,0,0,30,992,-4,5,1,-5129,0.0195366666666667,0.047662,0.62,373.28,0.62,-0.076,7,16.6923076923077,10.3846153846154,312.128205128205,290.973684210526,40.8974358974359,1000.02564102564,-2.25641025641026,19.6410256410256,109.717948717949,-2674.69230769231,0.0195366666666667,0.047662,0.62,373.28,0.62,-0.076,7,19,21,628,620,50,1009,0,35,358,131,0.0195366666666667,0.047662,0.62,373.28,0.62,-0.076
"308",2002,"BERTHA",8,4,0,0,0,15,1008,-1,2,189,-962,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096,8,6.69230769230769,10.3846153846154,38.025641025641,33,21.9230769230769,1010.71794871795,-0.923076923076923,5.76923076923077,258.179487179487,-82.5128205128205,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096,8,9,21,140,133,35,1013,0,11,339,93,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096
"309",2002,"CRISTOBAL",8,5,0,224,224,30,999,-1,2,0,-5417,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096,8,6.8,10.8,434.44,427.041666666667,38.04,1002,-0.32,5.84,113.8,-3784.12,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096,8,8,21,588,575,45,1008,0,23,173,-918,0.0195366666666667,0.047662,0.55,373.28,0.38,0.096
"310",2002,"DOLLY",8,1,0,1092,1090,20,997,-3,1,0,-5973,0.0195366666666667,0.047662,0.55,373.28,-0.7,0.069,8.6078431372549,13.3333333333333,10.7647058823529,1358.92156862745,1344.12,39.3921568627451,1002.54901960784,-0.156862745098039,12.078431372549,244.450980392157,-4775.66666666667,0.0195366666666667,0.047662,0.61078431372549,373.28,-0.276470588235294,0.0795882352941177,9,31,21,1646,1640,50,1009,0,21,357,-3168,0.0195366666666667,0.047662,0.65,373.28,0.38,0.096
"311",2002,"EDOUARD",9,1,0,0,0,20,1002,-1,1,16,-900,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,3.725,10.125,146.65,137.794871794872,32.2,1007.125,-0.4,5.15,223.8,-493.45,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,6,21,281,281,55,1013,0,12,342,39,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069
"312",2002,"FAY",9,5,0,0,0,10,998,-3,2,39,-826,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,7.93023255813953,10.6744186046512,46.3488372093023,42.7857142857143,23.4186046511628,1005.20930232558,-1.7906976744186,4.58139534883721,233.186046511628,58.1395348837209,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,11,21,189,186,50,1009,0,15,330,797,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069
"313",2002,"GUSTAV",9,8,0,0,0,20,960,-4,7,0,-5460,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,11.3018867924528,10.7547169811321,294.981132075472,270.461538461538,49.2075471698113,983.358490566038,-2,16.6792452830189,151.905660377358,-2833.58490566038,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,15,21,817,766,85,1009,2,41,356,492,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069
"314",2002,"HANNA",9,12,0,0,0,20,1001,-1,3,0,-3176,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,13.3448275862069,9.72413793103448,153.620689655172,143.642857142857,36.6551724137931,1003.62068965517,-0.310344827586207,7.68965517241379,117.241379310345,-1467.48275862069,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069,9,15,21,389,373,50,1014,0,14,334,205,0.0195366666666667,0.047662,0.65,373.28,-0.7,0.069
